generation,car_id,start_position_x,start_position_y,end_position_x,end_position_y,is_alive,total_distance,total_time,reward
27,13,904.3310300616384,709.6807291088979,924.792729674905,469.80941472870785,False,5,1,0.85281254498511
27,14,904.3310300616384,709.6807291088979,924.792729674905,474.80941472870785,False,5,1,0.85281254498511
27,15,904.3310300616384,709.6807291088979,923.3308711512913,479.59093850852304,False,5,1,0.85281254498511
27,16,904.3310300616384,709.6807291088979,924.792729674905,484.3724622883382,False,5,1,0.85281254498511
27,17,904.3310300616384,709.6807291088979,926.2545881985187,489.1539860681534,False,5,1,0.85281254498511
27,18,904.3310300616384,709.6807291088979,927.7164467221324,493.9355098479686,False,5,1,0.85281254498511
27,19,904.3310300616384,709.6807291088979,926.2545881985187,618.7170336277838,False,125,25,0.78081254498511
27,20,904.3310300616384,709.6807291088979,927.7164467221324,628.498557407599,False,10,2,0.8498125449851099
27,21,904.3310300616384,709.6807291088979,902.8691715380247,685.3361577694524,False,70,14,0.81381254498511
27,22,904.3310300616384,709.6807291088979,904.3310300616384,690.1176815492676,False,5,1,0.85281254498511
27,23,904.3310300616384,709.6807291088979,902.8691715380247,694.8992053290827,False,5,1,0.85281254498511
27,24,904.3310300616384,709.6807291088979,904.3310300616384,699.6807291088979,False,5,1,0.85281254498511
27,25,904.3310300616384,709.6807291088979,904.3310300616384,704.6807291088979,False,5,1,0.85281254498511
27,26,904.3310300616384,709.6807291088979,904.3310300616384,709.6807291088979,False,5,1,0.85281254498511
27,1,904.3310300616384,714.6807291088979,978.7532917096707,149.50607424164716,False,55,11,0.8201113510859944
27,2,904.3310300616384,714.6807291088979,980.2151502332845,154.28759802146234,False,5,1,0.8501113510859943
27,3,904.3310300616384,714.6807291088979,978.7532917096707,159.06912180127753,False,5,1,0.8501113510859943
27,4,904.3310300616384,714.6807291088979,928.407470349178,232.21797087451765,False,95,19,0.7961113510859944
27,5,904.3310300616384,714.6807291088979,977.3553093287409,372.75609061032736,False,150,30,0.7631113510859944
27,6,904.3310300616384,714.6807291088979,924.792729674905,435.6833196094471,False,85,17,0.8021113510859944
27,7,904.3310300616384,714.6807291088979,923.3308711512913,440.4648433892623,False,5,1,0.8501113510859943
27,8,904.3310300616384,714.6807291088979,923.3308711512913,445.4648433892623,False,5,1,0.8501113510859943
27,9,904.3310300616384,714.6807291088979,924.792729674905,450.2463671690775,False,5,1,0.8501113510859943
27,10,904.3310300616384,714.6807291088979,924.792729674905,455.2463671690775,False,5,1,0.8501113510859943
27,11,904.3310300616384,714.6807291088979,923.3308711512913,460.02789094889266,False,5,1,0.8501113510859943
27,12,904.3310300616384,714.6807291088979,924.792729674905,464.80941472870785,False,5,1,0.8501113510859943
27,13,904.3310300616384,714.6807291088979,924.792729674905,469.80941472870785,False,5,1,0.8501113510859943
27,14,904.3310300616384,714.6807291088979,924.792729674905,474.80941472870785,False,5,1,0.8501113510859943
27,15,904.3310300616384,714.6807291088979,923.3308711512913,479.59093850852304,False,5,1,0.8501113510859943
27,16,904.3310300616384,714.6807291088979,924.792729674905,484.3724622883382,False,5,1,0.8501113510859943
27,17,904.3310300616384,714.6807291088979,926.2545881985187,489.1539860681534,False,5,1,0.8501113510859943
27,18,904.3310300616384,714.6807291088979,927.7164467221324,493.9355098479686,False,5,1,0.8501113510859943
27,19,904.3310300616384,714.6807291088979,926.2545881985187,618.7170336277838,False,125,25,0.7781113510859944
27,20,904.3310300616384,714.6807291088979,927.7164467221324,628.498557407599,False,10,2,0.8471113510859944
27,21,904.3310300616384,714.6807291088979,902.8691715380247,685.3361577694524,False,70,14,0.8111113510859944
27,22,904.3310300616384,714.6807291088979,904.3310300616384,690.1176815492676,False,5,1,0.8501113510859943
27,23,904.3310300616384,714.6807291088979,902.8691715380247,694.8992053290827,False,5,1,0.8501113510859943
27,24,904.3310300616384,714.6807291088979,904.3310300616384,699.6807291088979,False,5,1,0.8501113510859943
27,25,904.3310300616384,714.6807291088979,904.3310300616384,704.6807291088979,False,5,1,0.8501113510859943
27,26,904.3310300616384,714.6807291088979,904.3310300616384,709.6807291088979,False,5,1,0.8501113510859943
27,27,904.3310300616384,714.6807291088979,904.3310300616384,714.6807291088979,False,5,1,0.8501113510859943
28,1,904.3310300616384,714.6807291088979,978.7532917096707,149.50607424164716,False,55,11,0.8201113510859944
28,2,904.3310300616384,714.6807291088979,980.2151502332845,154.28759802146234,False,5,1,0.8501113510859943
28,3,904.3310300616384,714.6807291088979,978.7532917096707,159.06912180127753,False,5,1,0.8501113510859943
28,4,904.3310300616384,714.6807291088979,928.407470349178,232.21797087451765,False,95,19,0.7961113510859944
28,5,904.3310300616384,714.6807291088979,977.3553093287409,372.75609061032736,False,150,30,0.7631113510859944
28,6,904.3310300616384,714.6807291088979,924.792729674905,435.6833196094471,False,85,17,0.8021113510859944
28,7,904.3310300616384,714.6807291088979,923.3308711512913,440.4648433892623,False,5,1,0.8501113510859943
28,8,904.3310300616384,714.6807291088979,923.3308711512913,445.4648433892623,False,5,1,0.8501113510859943
28,9,904.3310300616384,714.6807291088979,924.792729674905,450.2463671690775,False,5,1,0.8501113510859943
28,10,904.3310300616384,714.6807291088979,924.792729674905,455.2463671690775,False,5,1,0.8501113510859943
28,11,904.3310300616384,714.6807291088979,923.3308711512913,460.02789094889266,False,5,1,0.8501113510859943
28,12,904.3310300616384,714.6807291088979,924.792729674905,464.80941472870785,False,5,1,0.8501113510859943
28,13,904.3310300616384,714.6807291088979,924.792729674905,469.80941472870785,False,5,1,0.8501113510859943
28,14,904.3310300616384,714.6807291088979,924.792729674905,474.80941472870785,False,5,1,0.8501113510859943
28,15,904.3310300616384,714.6807291088979,923.3308711512913,479.59093850852304,False,5,1,0.8501113510859943
28,16,904.3310300616384,714.6807291088979,924.792729674905,484.3724622883382,False,5,1,0.8501113510859943
28,17,904.3310300616384,714.6807291088979,926.2545881985187,489.1539860681534,False,5,1,0.8501113510859943
28,18,904.3310300616384,714.6807291088979,927.7164467221324,493.9355098479686,False,5,1,0.8501113510859943
28,19,904.3310300616384,714.6807291088979,926.2545881985187,618.7170336277838,False,125,25,0.7781113510859944
28,20,904.3310300616384,714.6807291088979,927.7164467221324,628.498557407599,False,10,2,0.8471113510859944
28,21,904.3310300616384,714.6807291088979,902.8691715380247,685.3361577694524,False,70,14,0.8111113510859944
28,22,904.3310300616384,714.6807291088979,904.3310300616384,690.1176815492676,False,5,1,0.8501113510859943
28,23,904.3310300616384,714.6807291088979,902.8691715380247,694.8992053290827,False,5,1,0.8501113510859943
28,24,904.3310300616384,714.6807291088979,904.3310300616384,699.6807291088979,False,5,1,0.8501113510859943
28,25,904.3310300616384,714.6807291088979,904.3310300616384,704.6807291088979,False,5,1,0.8501113510859943
28,26,904.3310300616384,714.6807291088979,904.3310300616384,709.6807291088979,False,5,1,0.8501113510859943
28,27,904.3310300616384,714.6807291088979,904.3310300616384,714.6807291088979,False,5,1,0.8501113510859943
28,1,905.7928885852522,719.4622528887131,978.7532917096707,149.50607424164716,False,55,11,0.8173094934564459
28,2,905.7928885852522,719.4622528887131,980.2151502332845,154.28759802146234,False,5,1,0.8473094934564458
28,3,905.7928885852522,719.4622528887131,978.7532917096707,159.06912180127753,False,5,1,0.8473094934564458
28,4,905.7928885852522,719.4622528887131,928.407470349178,232.21797087451765,False,95,19,0.7933094934564459
28,5,905.7928885852522,719.4622528887131,977.3553093287409,372.75609061032736,False,150,30,0.7603094934564458
28,6,905.7928885852522,719.4622528887131,924.792729674905,435.6833196094471,False,85,17,0.7993094934564459
28,7,905.7928885852522,719.4622528887131,923.3308711512913,440.4648433892623,False,5,1,0.8473094934564458
28,8,905.7928885852522,719.4622528887131,923.3308711512913,445.4648433892623,False,5,1,0.8473094934564458
28,9,905.7928885852522,719.4622528887131,924.792729674905,450.2463671690775,False,5,1,0.8473094934564458
28,10,905.7928885852522,719.4622528887131,924.792729674905,455.2463671690775,False,5,1,0.8473094934564458
28,11,905.7928885852522,719.4622528887131,923.3308711512913,460.02789094889266,False,5,1,0.8473094934564458
28,12,905.7928885852522,719.4622528887131,924.792729674905,464.80941472870785,False,5,1,0.8473094934564458
28,13,905.7928885852522,719.4622528887131,924.792729674905,469.80941472870785,False,5,1,0.8473094934564458
28,14,905.7928885852522,719.4622528887131,924.792729674905,474.80941472870785,False,5,1,0.8473094934564458
28,15,905.7928885852522,719.4622528887131,923.3308711512913,479.59093850852304,False,5,1,0.8473094934564458
28,16,905.7928885852522,719.4622528887131,924.792729674905,484.3724622883382,False,5,1,0.8473094934564458
28,17,905.7928885852522,719.4622528887131,926.2545881985187,489.1539860681534,False,5,1,0.8473094934564458
28,18,905.7928885852522,719.4622528887131,927.7164467221324,493.9355098479686,False,5,1,0.8473094934564458
28,19,905.7928885852522,719.4622528887131,926.2545881985187,618.7170336277838,False,125,25,0.7753094934564458
